model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
5xFAD	male	4 mo	ora_up	BP	GO:0071674	mononuclear cell migration	9/84	179/19457	7.854710250848311e-8	1.8432955903892937e-6	1.1503465813599358e-6	Ccl3/Ccl6/Cxcl10/App/Slamf9/Ccl9/C3ar1/Lgals9/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:0002833	positive regulation of response to biotic stimulus	9/84	182/19457	9.058258200462483e-8	2.102879511268656e-6	1.312345274090773e-6	Clec7a/Cd180/Tyrobp/Ly86/Lag3/Tlr2/Cyba/Lgals9/Grn	9
5xFAD	male	4 mo	ora_up	BP	GO:0034341	response to interferon-gamma	8/84	135/19457	1.2201237235482268e-7	2.8023905522772573e-6	1.7488895477510976e-6	Ccl3/Ccl6/Slc11a1/Ccl9/Tlr2/Irf8/Parp14/Stat1	8
5xFAD	male	4 mo	ora_up	BP	GO:0032943	mononuclear cell proliferation	11/84	323/19457	1.4063452411736108e-7	3.196104605993501e-6	1.9945949126894426e-6	Cd180/Tyrobp/Slc11a1/Itgb2/Laptm5/Ptprc/Lgals9/Dock2/Nckap1l/Vsir/Csf1r	11
5xFAD	male	4 mo	ora_up	BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	10/84	259/19457	1.7076793687883582e-7	3.840499747097985e-6	2.3967429737380467e-6	Psen1/App/Thy1/Samsn1/Trem2/Itgb2/Hcls1/Parp14/Ptprc/Csf1r	10
5xFAD	male	4 mo	ora_up	BP	GO:1902105	regulation of leukocyte differentiation	11/84	334/19457	1.9678238645240474e-7	4.379929611863317e-6	2.7333852920138697e-6	Ccl3/Tyrobp/Trem2/Lag3/Hcls1/C1qc/Ptprc/Lgals9/Nckap1l/Vsir/Csf1r	11
5xFAD	male	4 mo	ora_up	BP	GO:0002706	regulation of lymphocyte mediated immunity	9/84	200/19457	2.0249563640428085e-7	4.461102846906555e-6	2.7840431213477926e-6	Trem2/Lag3/Fcer1g/Fcgr3/Ptprc/Lgals9/B2m/Nckap1l/Vsir	9
5xFAD	male	4 mo	ora_up	BP	GO:1902107	positive regulation of leukocyte differentiation	9/84	203/19457	2.2975285289352928e-7	4.960364093971297e-6	3.095617386354921e-6	Ccl3/Tyrobp/Trem2/Hcls1/Ptprc/Lgals9/Nckap1l/Vsir/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:1903708	positive regulation of hemopoiesis	9/84	203/19457	2.2975285289352928e-7	4.960364093971297e-6	3.095617386354921e-6	Ccl3/Tyrobp/Trem2/Hcls1/Ptprc/Lgals9/Nckap1l/Vsir/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:0031663	lipopolysaccharide-mediated signaling pathway	6/84	61/19457	2.480637363455133e-7	5.260945204469752e-6	3.283201219727107e-6	Cd180/Cd14/Trem2/Ly86/Cd84/Stat1	6
5xFAD	male	4 mo	ora_up	BP	GO:0050867	positive regulation of cell activation	12/84	421/19457	2.494097542046495e-7	5.260945204469752e-6	3.283201219727107e-6	Clec7a/Thy1/Tyrobp/Trem2/Itgb2/Fcer1g/Ptprc/Lgals9/Plek/B2m/Nckap1l/Vsir	12
5xFAD	male	4 mo	ora_up	BP	GO:0032611	interleukin-1 beta production	7/84	100/19457	2.5098534324241987e-7	5.260945204469752e-6	3.283201219727107e-6	Ccl3/App/Slamf9/Tyrobp/Trem2/Tlr2/Lpl	7
5xFAD	male	4 mo	ora_up	BP	GO:0002275	myeloid cell activation involved in immune response	7/84	101/19457	2.6874258012997906e-7	5.525859338101189e-6	3.448526341517526e-6	Tyrobp/Trem2/Cd84/Itgb2/Fcer1g/Dock2/Grn	7
5xFAD	male	4 mo	ora_up	BP	GO:0007229	integrin-mediated signaling pathway	7/84	101/19457	2.6874258012997906e-7	5.525859338101189e-6	3.448526341517526e-6	Itgax/Thy1/Tyrobp/Fyb/Itgb2/Fcer1g/Plek	7
5xFAD	male	4 mo	ora_up	BP	GO:0050727	regulation of inflammatory response	11/84	345/19457	2.719770797789808e-7	5.539608634366222e-6	3.4571068730595377e-6	Cst7/Ccl3/App/Trem2/Tlr2/Ctss/Fcer1g/Fcgr3/Lgals9/Lpl/Grn	11
5xFAD	male	4 mo	ora_up	BP	GO:0060142	regulation of syncytium formation by plasma membrane fusion	5/84	34/19457	3.3525058600565447e-7	6.764542198001944e-6	4.221551894611291e-6	Cxcl10/Tyrobp/Trem2/Cd53/Stat1	5
5xFAD	male	4 mo	ora_up	BP	GO:0048002	antigen processing and presentation of peptide antigen	6/84	65/19457	3.63977302753379e-7	7.276175894856901e-6	4.540847441757555e-6	Slc11a1/Trem2/Ctss/Fcer1g/Fcgr3/B2m	6
5xFAD	male	4 mo	ora_up	BP	GO:0042063	gliogenesis	11/84	360/19457	4.1512333626552196e-7	8.222488834837265e-6	5.131413524093367e-6	Ccl3/Psen1/App/Trem2/Gfap/Tlr2/C1qa/Hexb/Grn/Cd9/Csf1r	11
5xFAD	male	4 mo	ora_up	BP	GO:0045639	positive regulation of myeloid cell differentiation	7/84	108/19457	4.252295996231746e-7	8.346097323513036e-6	5.2085539475374495e-6	Ccl3/Tyrobp/Trem2/Hcls1/Nckap1l/Stat1/Csf1r	7
5xFAD	male	4 mo	ora_up	BP	GO:0071346	cellular response to interferon-gamma	7/84	109/19457	4.5283979096398173e-7	8.730409228216693e-6	5.448391707719152e-6	Ccl3/Ccl6/Ccl9/Tlr2/Irf8/Parp14/Stat1	7
5xFAD	male	4 mo	ora_up	BP	GO:0006959	humoral immune response	9/84	220/19457	4.528975607041545e-7	8.730409228216693e-6	5.448391707719152e-6	Cxcl10/App/Trem2/C4b/C1qa/C1qb/C1qc/Ptprc/B2m	9
5xFAD	male	4 mo	ora_up	BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	9/84	221/19457	4.7048258875723314e-7	8.989131939175808e-6	5.609852944660069e-6	Ccl3/Ccl6/App/Ccl9/Trem2/Tlr2/Ptprc/Akap12/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:0002705	positive regulation of leukocyte mediated immunity	8/84	162/19457	4.94986371267072e-7	9.374347154084283e-6	5.850254434181459e-6	Tyrobp/Trem2/Lag3/Itgb2/Fcer1g/Fcgr3/Ptprc/B2m	8
5xFAD	male	4 mo	ora_up	BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	6/84	69/19457	5.210348688311965e-7	9.781863320056985e-6	6.104573291569168e-6	App/Cd14/Trem2/Tlr2/Laptm5/Eif2ak2	6
5xFAD	male	4 mo	ora_up	BP	GO:0032652	regulation of interleukin-1 production	7/84	115/19457	6.521615525764315e-7	1.2138075793211342e-5	7.5750162186736145e-6	Ccl3/App/Tyrobp/Trem2/Tlr2/Lgals9/Lpl	7
5xFAD	male	4 mo	ora_up	BP	GO:0032732	positive regulation of interleukin-1 production	6/84	73/19457	7.297872437138687e-7	1.3413445514574991e-5	8.37093696333877e-6	Ccl3/App/Tyrobp/Tlr2/Lgals9/Lpl	6
5xFAD	male	4 mo	ora_up	BP	GO:0032649	regulation of interferon-gamma production	7/84	117/19457	7.331109637424034e-7	1.3413445514574991e-5	8.37093696333877e-6	App/Slc11a1/Cd14/Irf8/Laptm5/Lgals9/Vsir	7
5xFAD	male	4 mo	ora_up	BP	GO:0018108	peptidyl-tyrosine phosphorylation	10/84	311/19457	9.147971694260258e-7	1.659703435958647e-5	1.0357721157587906e-5	Psen1/App/Thy1/Samsn1/Trem2/Itgb2/Hcls1/Parp14/Ptprc/Csf1r	10
5xFAD	male	4 mo	ora_up	BP	GO:0050829	defense response to Gram-negative bacterium	6/84	76/19457	9.276190051398633e-7	1.6689411934141375e-5	1.0415371285780921e-5	App/Slc11a1/Mpeg1/Trem2/Lyz2/B2m	6
5xFAD	male	4 mo	ora_up	BP	GO:0018212	peptidyl-tyrosine modification	10/84	313/19457	9.69505507160313e-7	1.729886272693484e-5	1.0795711606482823e-5	Psen1/App/Thy1/Samsn1/Trem2/Itgb2/Hcls1/Parp14/Ptprc/Csf1r	10
5xFAD	male	4 mo	ora_up	BP	GO:0046651	lymphocyte proliferation	10/84	317/19457	1.0875659368612935e-6	1.9246351292487973e-5	1.2011081960159238e-5	Cd180/Tyrobp/Slc11a1/Itgb2/Laptm5/Ptprc/Lgals9/Dock2/Nckap1l/Vsir	10
5xFAD	male	4 mo	ora_up	BP	GO:0031341	regulation of cell killing	7/84	125/19457	1.1465004640880266e-6	2.012434554443943e-5	1.25590123580032e-5	Clec7a/Tyrobp/Lag3/Ptprc/Lgals9/B2m/Nckap1l	7
5xFAD	male	4 mo	ora_up	BP	GO:0002696	positive regulation of leukocyte activation	11/84	400/19457	1.1693128939923377e-6	2.0359246275237555e-5	1.2705606997539832e-5	Clec7a/Thy1/Tyrobp/Trem2/Itgb2/Fcer1g/Ptprc/Lgals9/B2m/Nckap1l/Vsir	11
5xFAD	male	4 mo	ora_up	BP	GO:0030225	macrophage differentiation	5/84	44/19457	1.2649160781766126e-6	2.184763050226645e-5	1.3634463832135276e-5	App/Tlr2/Hcls1/C1qc/Csf1r	5
5xFAD	male	4 mo	ora_up	BP	GO:0051235	maintenance of location	10/84	324/19457	1.3246075971272662e-6	2.2697046049188635e-5	1.4164559100441944e-5	Psen1/Cxcl10/Thy1/Trem2/Cyba/Hexb/Ptprc/Lgals9/Lpl/Hexa	10
5xFAD	male	4 mo	ora_up	BP	GO:0071404	cellular response to low-density lipoprotein particle stimulus	4/84	20/19457	1.4855867761897677e-6	2.517860046790736e-5	1.5713224250467527e-5	Itgb2/Fcer1g/Lpl/Cd9	4
5xFAD	male	4 mo	ora_up	BP	GO:0032609	interferon-gamma production	7/84	130/19457	1.492756303794415e-6	2.517860046790736e-5	1.5713224250467527e-5	App/Slc11a1/Cd14/Irf8/Laptm5/Lgals9/Vsir	7
5xFAD	male	4 mo	ora_up	BP	GO:0048708	astrocyte differentiation	6/84	85/19457	1.799225339708251e-6	3.0112616344419487e-5	1.8792398488996828e-5	Psen1/App/Trem2/Gfap/C1qa/Grn	6
5xFAD	male	4 mo	ora_up	BP	GO:0150146	cell junction disassembly	4/84	21/19457	1.8291082822987614e-6	3.037726754986943e-5	1.895755952503979e-5	Trem2/C1qa/C1qb/C1qc	4
5xFAD	male	4 mo	ora_up	BP	GO:0006911	phagocytosis, engulfment	6/84	87/19457	2.063215361314507e-6	3.4003679122732984e-5	2.1220696363861543e-5	Clec7a/Trem2/Itgb2/Fcer1g/Fcgr3/Nckap1l	6
5xFAD	male	4 mo	ora_up	BP	GO:0032930	positive regulation of superoxide anion generation	4/84	22/19457	2.2282337531236897e-6	3.6445126310560956e-5	2.2744331770321554e-5	App/Tyrobp/Itgb2/Cyba	4
5xFAD	male	4 mo	ora_up	BP	GO:0030098	lymphocyte differentiation	11/84	430/19457	2.357111302955631e-6	3.8263182729933896e-5	2.387892732713263e-5	Ly9/Lag3/Irf8/Fcer1g/Laptm5/Ptprc/Lgals9/Dock2/B2m/Nckap1l/Vsir	11
5xFAD	male	4 mo	ora_up	BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	8/84	200/19457	2.4208305191784983e-6	3.900427679780879e-5	2.434142234523549e-5	Slc11a1/Trem2/Fcer1g/Fcgr3/Ptprc/B2m/Nckap1l/Vsir	8
5xFAD	male	4 mo	ora_up	BP	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	4/84	23/19457	2.6884767134149812e-6	4.2679567825462827e-5	2.6635063414637584e-5	Trem2/Ctss/Fcer1g/B2m	4
5xFAD	male	4 mo	ora_up	BP	GO:1990000	amyloid fibril formation	4/84	23/19457	2.6884767134149812e-6	4.2679567825462827e-5	2.6635063414637584e-5	Psen1/App/Trem2/B2m	4
5xFAD	male	4 mo	ora_up	BP	GO:0001909	leukocyte mediated cytotoxicity	7/84	143/19457	2.823357703444605e-6	4.417122667925292e-5	2.7565963847514064e-5	Tyrobp/Lag3/Fcgr3/Ptprc/Lgals9/B2m/Nckap1l	7
5xFAD	male	4 mo	ora_up	BP	GO:0002367	cytokine production involved in immune response	7/84	143/19457	2.823357703444605e-6	4.417122667925292e-5	2.7565963847514064e-5	Slamf9/Slc11a1/Tlr2/Fcer1g/Laptm5/B2m/Vsir	7
5xFAD	male	4 mo	ora_up	BP	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	4/84	24/19457	3.215577340743324e-6	4.994555020622185e-5	3.116954938395649e-5	Tyrobp/Itgb2/Fcer1g/Fcgr3	4
5xFAD	male	4 mo	ora_up	BP	GO:0032651	regulation of interleukin-1 beta production	6/84	94/19457	3.2476394974021404e-6	5.008324053493729e-5	3.125547786973488e-5	Ccl3/App/Tyrobp/Trem2/Tlr2/Lpl	6
5xFAD	male	4 mo	ora_up	BP	GO:0099024	plasma membrane invagination	6/84	96/19457	3.67237739476197e-6	5.623165103043328e-5	3.5092520084324906e-5	Clec7a/Trem2/Itgb2/Fcer1g/Fcgr3/Nckap1l	6
5xFAD	male	4 mo	ora_up	BP	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	4/84	25/19457	3.815498149422857e-6	5.8011693694394e-5	3.620339237406417e-5	Trem2/Ctss/Fcer1g/B2m	4
5xFAD	male	4 mo	ora_up	BP	GO:0043030	regulation of macrophage activation	5/84	55/19457	3.903884094710659e-6	5.8127488003312505e-5	3.6275656197674364e-5	Cst7/Trem2/Cd84/Lgals9/Grn	5
5xFAD	male	4 mo	ora_up	BP	GO:0043300	regulation of leukocyte degranulation	5/84	55/19457	3.903884094710659e-6	5.8127488003312505e-5	3.6275656197674364e-5	Cd84/Itgb2/Fcer1g/Lgals9/Nckap1l	5
5xFAD	male	4 mo	ora_up	BP	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	5/84	55/19457	3.903884094710659e-6	5.8127488003312505e-5	3.6275656197674364e-5	Psen1/Thy1/Samsn1/Parp14/Ptprc	5
5xFAD	male	4 mo	ora_up	BP	GO:1901222	regulation of NIK/NF-kappaB signaling	6/84	98/19457	4.141267252592746e-6	6.123969861882013e-5	3.8217895337553816e-5	App/Cd14/Trem2/Tlr2/Laptm5/Eif2ak2	6
5xFAD	male	4 mo	ora_up	BP	GO:0032928	regulation of superoxide anion generation	4/84	26/19457	4.494419720306763e-6	6.556386605501555e-5	4.091648109525361e-5	App/Tyrobp/Itgb2/Cyba	4
5xFAD	male	4 mo	ora_up	BP	GO:0045730	respiratory burst	4/84	26/19457	4.494419720306763e-6	6.556386605501555e-5	4.091648109525361e-5	Slc11a1/Trem2/Cyba/Grn	4
5xFAD	male	4 mo	ora_up	BP	GO:0002548	monocyte chemotaxis	5/84	58/19457	5.090188727267552e-6	7.37564930347023e-5	4.6029258713546215e-5	Ccl3/Ccl6/Cxcl10/App/Ccl9	5
5xFAD	male	4 mo	ora_up	BP	GO:0002286	T cell activation involved in immune response	6/84	103/19457	5.529604978782633e-6	7.958944766127803e-5	4.9669434195380843e-5	Ly9/Psen1/Slc11a1/Fcer1g/Nckap1l/Lcp1	6
5xFAD	male	4 mo	ora_up	BP	GO:0010324	membrane invagination	6/84	104/19457	5.848040477655797e-6	8.361536020701236e-5	5.218188784523821e-5	Clec7a/Trem2/Itgb2/Fcer1g/Fcgr3/Nckap1l	6
5xFAD	male	4 mo	ora_up	BP	GO:0070098	chemokine-mediated signaling pathway	5/84	60/19457	6.02621713927995e-6	8.55960710770093e-5	5.341799126231535e-5	Ccl3/Ccl6/Cxcl10/Ccl9/Trem2	5
5xFAD	male	4 mo	ora_up	BP	GO:0001910	regulation of leukocyte mediated cytotoxicity	6/84	105/19457	6.181210341457431e-6	8.665735796887398e-5	5.4080309207556475e-5	Tyrobp/Lag3/Ptprc/Lgals9/B2m/Nckap1l	6
5xFAD	male	4 mo	ora_up	BP	GO:0072676	lymphocyte migration	6/84	105/19457	6.181210341457431e-6	8.665735796887398e-5	5.4080309207556475e-5	Ccl3/Ccl6/Cxcl10/App/Ccl9/Lgals9	6
5xFAD	male	4 mo	ora_up	BP	GO:0032731	positive regulation of interleukin-1 beta production	5/84	61/19457	6.542123693113369e-6	9.112545195762429e-5	5.6868715294975295e-5	Ccl3/App/Tyrobp/Tlr2/Lpl	5
5xFAD	male	4 mo	ora_up	BP	GO:0045088	regulation of innate immune response	8/84	230/19457	6.797363408904827e-6	9.40737666655482e-5	5.8708671817801464e-5	Clec7a/Tyrobp/Trem2/Lag3/Tlr2/Parp14/Lgals9/Grn	8
5xFAD	male	4 mo	ora_up	BP	GO:0042098	T cell proliferation	8/84	233/19457	7.473577797779242e-6	1.027735953210534e-4	6.413797908922179e-5	Slc11a1/Itgb2/Laptm5/Ptprc/Lgals9/Dock2/Nckap1l/Vsir	8
5xFAD	male	4 mo	ora_up	BP	GO:0051250	negative regulation of lymphocyte activation	7/84	166/19457	7.562544685544848e-6	1.0333882263348942e-4	6.449072083609198e-5	Samsn1/Tyrobp/Lag3/Laptm5/Lgals9/Nckap1l/Vsir	7
5xFAD	male	4 mo	ora_up	BP	GO:0007159	leukocyte cell-cell adhesion	10/84	396/19457	7.867453241030656e-6	1.0682912922883765e-4	6.666891856020681e-5	Thy1/Lag3/Itgb2/Laptm5/Ptprc/Lgals9/Selplg/B2m/Nckap1l/Vsir	10
5xFAD	male	4 mo	ora_up	BP	GO:0002478	antigen processing and presentation of exogenous peptide antigen	4/84	30/19457	8.13112224862423e-6	1.0971933084237322e-4	6.847260840946719e-5	Ctss/Fcer1g/Fcgr3/B2m	4
5xFAD	male	4 mo	ora_up	BP	GO:0030217	T cell differentiation	9/84	315/19457	8.652636248048583e-6	1.1603131465550865e-4	7.24117319222111e-5	Ly9/Lag3/Fcer1g/Ptprc/Lgals9/Dock2/B2m/Nckap1l/Vsir	9
5xFAD	male	4 mo	ora_up	BP	GO:0070391	response to lipoteichoic acid	3/84	10/19457	9.113567152651956e-6	1.2071283118144524e-4	7.533332874003554e-5	Cd14/Trem2/Tlr2	3
5xFAD	male	4 mo	ora_up	BP	GO:0071223	cellular response to lipoteichoic acid	3/84	10/19457	9.113567152651956e-6	1.2071283118144524e-4	7.533332874003554e-5	Cd14/Trem2/Tlr2	3
5xFAD	male	4 mo	ora_up	BP	GO:0070372	regulation of ERK1 and ERK2 cascade	9/84	318/19457	9.335416464203045e-6	1.2289734235496568e-4	7.669661793440243e-5	Ccl3/Ccl6/App/Ccl9/Trem2/Tlr2/Ptprc/Akap12/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	5/84	67/19457	1.0407111721741349e-5	1.3454463597149447e-4	8.396535142659266e-5	Trem2/C1qa/C1qb/C1qc/Ptprc	5
5xFAD	male	4 mo	ora_up	BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	5/84	67/19457	1.0407111721741349e-5	1.3454463597149447e-4	8.396535142659266e-5	Tyrobp/Cd84/Itgb2/Fcer1g/Fcgr3	5
5xFAD	male	4 mo	ora_up	BP	GO:1905517	macrophage migration	5/84	67/19457	1.0407111721741349e-5	1.3454463597149447e-4	8.396535142659266e-5	Ccl3/Trem2/C3ar1/Cd9/Csf1r	5
5xFAD	male	4 mo	ora_up	BP	GO:0090322	regulation of superoxide metabolic process	4/84	32/19457	1.0599498868445901e-5	1.362161789105637e-4	8.500851222813756e-5	App/Tyrobp/Itgb2/Cyba	4
5xFAD	male	4 mo	ora_up	BP	GO:0045672	positive regulation of osteoclast differentiation	4/84	33/19457	1.2021923732448928e-5	1.527696328755978e-4	9.533903614283668e-5	Ccl3/Tyrobp/Trem2/Csf1r	4
5xFAD	male	4 mo	ora_up	BP	GO:0002763	positive regulation of myeloid leukocyte differentiation	5/84	69/19457	1.2029104950834472e-5	1.527696328755978e-4	9.533903614283668e-5	Ccl3/Tyrobp/Trem2/Hcls1/Csf1r	5
5xFAD	male	4 mo	ora_up	BP	GO:0038061	NIK/NF-kappaB signaling	6/84	118/19457	1.2103786547350223e-5	1.5281915295748032e-4	9.536994016994944e-5	App/Cd14/Trem2/Tlr2/Laptm5/Eif2ak2	6
5xFAD	male	4 mo	ora_up	BP	GO:0002704	negative regulation of leukocyte mediated immunity	5/84	70/19457	1.291073405215566e-5	1.6019698171611534e-4	9.997422617519203e-5	Cd84/Ptprc/Lgals9/Nckap1l/Vsir	5
5xFAD	male	4 mo	ora_up	BP	GO:1990868	response to chemokine	5/84	70/19457	1.291073405215566e-5	1.6019698171611534e-4	9.997422617519203e-5	Ccl3/Ccl6/Cxcl10/Ccl9/Trem2	5
5xFAD	male	4 mo	ora_up	BP	GO:1990869	cellular response to chemokine	5/84	70/19457	1.291073405215566e-5	1.6019698171611534e-4	9.997422617519203e-5	Ccl3/Ccl6/Cxcl10/Ccl9/Trem2	5
5xFAD	male	4 mo	ora_up	BP	GO:0046631	alpha-beta T cell activation	7/84	184/19457	1.4793872288993531e-5	1.8251411583964017e-4	1.1390169341300283e-4	Ly9/Wdfy4/Ptprc/Lgals9/Dock2/Nckap1l/Vsir	7
5xFAD	male	4 mo	ora_up	BP	GO:0008037	cell recognition	7/84	185/19457	1.5322518850517472e-5	1.879620352174274e-4	1.1730157971688015e-4	Clec7a/App/Trem2/C4b/Fcgr3/Dock2/Cd9	7
5xFAD	male	4 mo	ora_up	BP	GO:0010001	glial cell differentiation	8/84	258/19457	1.5668749478404007e-5	1.9112333403318785e-4	1.1927445335924547e-4	Psen1/App/Trem2/Gfap/Tlr2/C1qa/Grn/Csf1r	8
5xFAD	male	4 mo	ora_up	BP	GO:0032623	interleukin-2 production	5/84	73/19457	1.5861210228006078e-5	1.9238400495654562e-4	1.2006120101624942e-4	Slc11a1/Lag3/Fcer1g/Laptm5/Ptprc	5
5xFAD	male	4 mo	ora_up	BP	GO:0070371	ERK1 and ERK2 cascade	9/84	341/19457	1.62794729189573e-5	1.9635408956440676e-4	1.225388140915339e-4	Ccl3/Ccl6/App/Ccl9/Trem2/Tlr2/Ptprc/Akap12/Csf1r	9
5xFAD	male	4 mo	ora_up	BP	GO:0036005	response to macrophage colony-stimulating factor	3/84	12/19457	1.660414958829783e-5	1.969690052809616e-4	1.2292256491047555e-4	Trem2/Tlr2/Csf1r	3
5xFAD	male	4 mo	ora_up	BP	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	3/84	12/19457	1.660414958829783e-5	1.969690052809616e-4	1.2292256491047555e-4	Trem2/Tlr2/Csf1r	3
5xFAD	male	4 mo	ora_up	BP	GO:0043301	negative regulation of leukocyte degranulation	3/84	12/19457	1.660414958829783e-5	1.969690052809616e-4	1.2292256491047555e-4	Cd84/Lgals9/Nckap1l	3
5xFAD	male	4 mo	ora_up	BP	GO:0019884	antigen processing and presentation of exogenous antigen	4/84	37/19457	1.9150074702813262e-5	2.247011482792056e-4	1.4022937997483395e-4	Ctss/Fcer1g/Fcgr3/B2m	4
5xFAD	male	4 mo	ora_up	BP	GO:0042119	neutrophil activation	4/84	37/19457	1.9150074702813262e-5	2.247011482792056e-4	1.4022937997483395e-4	Tyrobp/Itgb2/Fcer1g/Grn	4
5xFAD	male	4 mo	ora_up	BP	GO:0006956	complement activation	5/84	77/19457	2.058397772069408e-5	2.3892907472569094e-4	1.4910861054039852e-4	Trem2/C4b/C1qa/C1qb/C1qc	5
5xFAD	male	4 mo	ora_up	BP	GO:0061097	regulation of protein tyrosine kinase activity	5/84	77/19457	2.058397772069408e-5	2.3892907472569094e-4	1.4910861054039852e-4	Psen1/App/Thy1/Ptprc/Csf1r	5
5xFAD	male	4 mo	ora_up	BP	GO:0002698	negative regulation of immune effector process	6/84	131/19457	2.1955005701331167e-5	2.5348052036991436e-4	1.5818973992515558e-4	Cd84/Ptprc/Lgals9/Grn/Nckap1l/Vsir	6
5xFAD	male	4 mo	ora_up	BP	GO:0002761	regulation of myeloid leukocyte differentiation	6/84	133/19457	2.392245465403016e-5	2.732729079261964e-4	1.7054158706298304e-4	Ccl3/Tyrobp/Trem2/Hcls1/C1qc/Csf1r	6
5xFAD	male	4 mo	ora_up	BP	GO:1901216	positive regulation of neuron death	6/84	133/19457	2.392245465403016e-5	2.732729079261964e-4	1.7054158706298304e-4	Ccl3/App/Tyrobp/C1qa/Ctsz/Grn	6
5xFAD	male	4 mo	ora_up	BP	GO:1903037	regulation of leukocyte cell-cell adhesion	9/84	360/19457	2.4961624701536367e-5	2.8364288279272116e-4	1.7701318347903907e-4	Thy1/Lag3/Itgb2/Laptm5/Ptprc/Lgals9/B2m/Nckap1l/Vsir	9
5xFAD	male	4 mo	ora_up	BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6/84	136/19457	2.7137628518596074e-5	3.0383232573788277e-4	1.8961282121083834e-4	Slc11a1/Trem2/Fcer1g/Fcgr3/Ptprc/B2m	6
5xFAD	male	4 mo	ora_up	BP	GO:0032494	response to peptidoglycan	3/84	14/19457	2.73012835540293e-5	3.0383232573788277e-4	1.8961282121083834e-4	Trem2/Tlr2/Irf5	3
5xFAD	male	4 mo	ora_up	BP	GO:0150079	negative regulation of neuroinflammatory response	3/84	14/19457	2.73012835540293e-5	3.0383232573788277e-4	1.8961282121083834e-4	Cst7/Trem2/Grn	3
5xFAD	male	4 mo	ora_up	BP	GO:1900426	positive regulation of defense response to bacterium	3/84	14/19457	2.73012835540293e-5	3.0383232573788277e-4	1.8961282121083834e-4	Cyba/Lgals9/Grn	3
5xFAD	male	4 mo	ora_up	BP	GO:0032733	positive regulation of interleukin-10 production	4/84	41/19457	2.898049418836335e-5	3.2086608693680243e-4	2.002430907482056e-4	Trem2/Tlr2/Fcer1g/Lgals9	4
5xFAD	male	4 mo	ora_up	BP	GO:0043299	leukocyte degranulation	5/84	83/19457	2.964191719188304e-5	3.2651479192487493e-4	2.0376828144796075e-4	Cd84/Itgb2/Fcer1g/Lgals9/Nckap1l	5
5xFAD	male	4 mo	ora_up	BP	GO:0002708	positive regulation of lymphocyte mediated immunity	6/84	139/19457	3.0691750600869526e-5	3.3636289110293053e-4	2.0991419059103922e-4	Trem2/Lag3/Fcer1g/Fcgr3/Ptprc/B2m	6
5xFAD	male	4 mo	ora_up	BP	GO:0097028	dendritic cell differentiation	4/84	42/19457	3.1926069021983935e-5	3.481231465578956e-4	2.1725342024529206e-4	Psen1/Slamf9/Trem2/Irf8	4
5xFAD	male	4 mo	ora_up	BP	GO:1905906	regulation of amyloid fibril formation	3/84	15/19457	3.402023328453729e-5	3.690938877453066e-4	2.3034064323833764e-4	Psen1/App/Trem2	3
5xFAD	male	4 mo	ora_up	BP	GO:0036230	granulocyte activation	4/84	43/19457	3.5085155579612975e-5	3.768599547083802e-4	2.3518721729198539e-4	Tyrobp/Itgb2/Fcer1g/Grn	4
5xFAD	male	4 mo	ora_up	BP	GO:0042554	superoxide anion generation	4/84	43/19457	3.5085155579612975e-5	3.768599547083802e-4	2.3518721729198539e-4	App/Tyrobp/Itgb2/Cyba	4
5xFAD	male	4 mo	ora_up	BP	GO:0002821	positive regulation of adaptive immune response	6/84	143/19457	3.600300859637599e-5	3.8480443346324635e-4	2.4014513289922498e-4	Slc11a1/Trem2/Fcer1g/Fcgr3/Ptprc/B2m	6
5xFAD	male	4 mo	ora_up	BP	GO:0031343	positive regulation of cell killing	5/84	87/19457	3.7217176162458664e-5	3.9582208539284855e-4	2.4702092552733774e-4	Clec7a/Tyrobp/Lag3/Ptprc/B2m	5
5xFAD	male	4 mo	ora_up	BP	GO:0043525	positive regulation of neuron apoptotic process	5/84	88/19457	3.932624762999587e-5	4.1620278741745634e-4	2.5973992242721733e-4	Ccl3/App/Tyrobp/Ctsz/Grn	5
