Study	Tissue	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MAYO	CBE	BP	GO:0050867	positive regulation of cell activation	66	0.5761006216119979	2.863152251243443	1e-10	8.134615384615385e-9	5.793522267206478e-9	913	tags=56%, list=17%, signal=47%	CCL2/PTPRC/HSPH1/ZBTB16/PLA2G4A/ITGB2/TLR6/TGFBR2/CD86/CDKN1A/IL15RA/SASH3/IL4R/VAMP8/PIK3CA/MAP3K8/TP53BP1/CTSC/TLR4/PNP/SOX4/VAV1/ITGAM/TNIP2/PTAFR/ZBTB1/FGR/EXOSC3/SH3KBP1/PLEK/CD160/FLNA/BTN2A2/FADD/KITLG/IL27RA/TGFB1
MAYO	CBE	BP	GO:0060326	cell chemotaxis	57	0.5944485422664755	2.839203564604067	1e-10	8.134615384615385e-9	5.793522267206478e-9	660	tags=49%, list=12%, signal=44%	S100A9/S100A8/HGF/CCL2/CXCL1/RAC2/C3AR1/SERPINE1/FCER1G/CCR1/HRH1/ITGB2/TPBG/CMKLR1/MET/ALOX5/HSPB1/TGFB2/CSF3R/SLC12A2/CYP7B1/FLT1/SLAMF8/EPHA2/DUSP1/VAV1/PARVA/HSD3B7
MAYO	CBE	BP	GO:0050778	positive regulation of immune response	116	0.5042217294528224	2.8136250275149277	1e-10	8.134615384615385e-9	5.793522267206478e-9	1114	tags=53%, list=20%, signal=43%	FPR1/HSP90AA1/C7/PTPRC/C1QB/C3AR1/VSIG4/C1QC/FCER1G/PLA2G4A/ITGB2/MNDA/KLHL6/C1QA/COCH/CMKLR1/PLCL2/CD86/CFI/SASH3/IL4R/TGFB2/VAMP8/PIK3CA/PVRIG/TP53BP1/TRIM5/CFH/TLR4/LAPTM5/DUSP3/LCP2/VAV1/ITGAM/PTAFR/CD300A/ZBTB1/FGR/EXOSC3/NFAM1/P2RX7/PRKCB/BTN2A1/CD160/BTN2A2/RAB29/FADD/MED1/IL27RA/LAT2/TGFB1/PRKCE/EZR/PIK3CD/LIME1/IKBKE/HLA-B/B2M/RBM14/RC3H2/PRKCZ
MAYO	CBE	BP	GO:0002250	adaptive immune response	84	0.5338945141588003	2.8122103529817513	1e-10	8.134615384615385e-9	5.793522267206478e-9	1145	tags=57%, list=21%, signal=46%	C7/PTPRC/C1QB/FOXJ1/ICAM1/C1QC/FCER1G/PLA2G4A/CSF2RB/KLHL6/SAMSN1/C1QA/RNF19B/CD84/CD86/CTSS/CFI/SASH3/IL4R/LILRB3/RORA/SPN/TP53BP1/CTSC/TLR4/BCL3/ADCY7/GZMM/ZBTB1/RELB/EXOSC3/P2RX7/PRKCB/CD160/CAMK4/FADD/RAP1GAP2/IL27RA/LAT2/TGFB1/PIK3CD/LIME1/HLA-B/B2M/RC3H2/TCIRG1/PRKCZ/IL18BP
MAYO	CBE	BP	GO:0007186	G protein-coupled receptor signaling pathway	147	0.4690953467626542	2.7965103380665446	1e-10	8.134615384615385e-9	5.793522267206478e-9	962	tags=48%, list=18%, signal=40%	FPR1/CCL2/GLRA1/ADORA2A/GLP2R/RGS7BP/CXCL1/ALOX15B/RAC2/OPRK1/C3AR1/VIP/ADGRG6/GPR4/CCR1/GPR22/HRH1/S1PR3/TACR2/TGM2/CMKLR1/TAC1/AKAP12/MET/ADRA1D/GPR34/HTR1A/CA2/PSAP/ADGRV1/HTR5A/GPR6/CELSR1/ADGRL4/HRH2/RGS16/SSTR2/SPHK1/PLCB4/RGS14/RAMP3/ADCY7/NPR1/PIK3R5/CALM1/ADRB2/VAV1/SLC39A14/RASD1/GRK5/PTAFR/PRMT5/KCNK2/F2R/ADGRD1/ARRB1/GPR179/SSTR1/ADGRF5/GLRA2/ACKR1/PLEK/GNAZ/FLNA/ITPR3/DGKB/EZR/NXPH3/GAP43/SORT1
MAYO	CBE	BP	GO:0050727	regulation of inflammatory response	76	0.5401771105440818	2.7817268700616196	1e-10	8.134615384615385e-9	5.793522267206478e-9	795	tags=45%, list=15%, signal=39%	S100A9/S100A8/SOCS3/ALOX5AP/HGF/ADORA2A/TLR7/PTPRC/PTGS2/CASP12/SERPINE1/GPR4/PIK3AP1/KLF4/SEMA7A/BIRC3/ALOX5/PTGES/OSMR/RORA/VAMP8/NFKBIA/CEBPB/SPHK1/CTSC/TLR4/SLAMF8/BCL6B/F12/FOXF1/FGR/ETS1/SETD6/GPSM3
MAYO	CBE	BP	GO:0001819	positive regulation of cytokine production	113	0.4971221790813858	2.7698605227896684	1e-10	8.134615384615385e-9	5.793522267206478e-9	944	tags=46%, list=17%, signal=39%	HSP90AA1/HGF/CYP1B1/HSPA1A/CHI3L1/ALOX15B/TLR7/PTPRC/C3AR1/PTGS2/SERPINE1/FCER1G/TLR1/MNDA/TLR6/HILPDA/CYBB/AKAP12/CD84/CD86/PANX1/SEMA7A/HSPB1/AFAP1L2/TRIM32/SASH3/IL4R/TLR5/RORA/SPN/CEBPB/SPHK1/TLR4/CYBA/BCL3/PNP/LY96/LAPTM5/SPON2/PTAFR/FGR/NFAM1/P2RX7/F2R/CD160/GPSM3/KPNA6/DDX21/FADD/IL27RA/TGFB1/PIK3CD
MAYO	CBE	BP	GO:0001775	cell activation	226	0.4326745916913733	2.7467906183117097	1e-10	8.134615384615385e-9	5.793522267206478e-9	944	tags=41%, list=17%, signal=36%	MMRN1/CCL2/ADORA2A/CD93/RAC2/PTPRC/LCP1/HSPH1/FOXJ1/VSIG4/ICAM1/ZBTB16/FCER1G/THBD/NFIL3/PLA2G4A/TLR1/ITGB2/MNDA/SAMSN1/C1QA/TLR6/TGFBR2/BST2/UBASH3B/PLCL2/AKAP12/CD84/CD86/IKZF1/CDKN1A/IL15RA/CLIC1/HSPB1/LRRC32/SASH3/IL4R/RORA/SPN/JMJD6/VAMP8/PIK3CA/MAP3K8/TP53BP1/CEBPB/DOCK2/SPHK1/CTSC/TLR4/PEAR1/BCL3/PNP/SLAMF8/LAPTM5/DUSP3/ZFP36L1/DOCK11/SOX4/LCP2/VAV1/ITGAM/TNIP2/PTAFR/PRMT5/CD300A/ZBTB1/FOXF1/LMO1/RELB/FGR/PURA/EXOSC3/NFAM1/P2RX7/F2R/PRKCB/SH3KBP1/ADGRF5/PLEK/CD160/CAMK4/FLNA/BTN2A2/FES/RAB29/FADD/KITLG/DGKB/IL27RA/LAT2/TGFB1/PRKCE/PIK3CD
MAYO	CBE	CC	GO:0030141	secretory granule	226	0.43236360953651015	2.744816379745721	1e-10	8.134615384615385e-9	5.793522267206478e-9	640	tags=29%, list=12%, signal=26%	S100A9/FCGR3B/S100A8/MMRN1/FPR1/SRGN/SERPINA1/LYZ/HSP90AA1/HSPA8/HGF/HSPA6/HSPA1A/F13A1/CHI3L1/CD93/CXCL1/NCF2/PTPRC/SERPINA5/C3AR1/SERPINE1/FCER1G/SIGLEC9/IMPDH1/ITGB2/CHGB/MNDA/FCGR2A/PLA1A/SLC6A5/HILPDA/CA4/BST2/PECAM1/CYBB/CTSS/CRISPLD2/DSP/ALOX5/ABCC4/HSP90AB1/PSAP/CD53/LILRB3/TGFB2/SELENOP/S100A11/VAMP8/DOCK2/CDA/ATP11B/CTSC/ANPEP/GLIPR1/CYBA/PNP/NPPC/RAB15/IQUB/ITGAM/PTAFR/CD300A/ISLR/SV2B
MAYO	CBE	BP	GO:0045321	leukocyte activation	197	0.43806720573710084	2.7358128869011282	1e-10	8.134615384615385e-9	5.793522267206478e-9	944	tags=41%, list=17%, signal=35%	CCL2/ADORA2A/CD93/RAC2/PTPRC/LCP1/HSPH1/FOXJ1/VSIG4/ICAM1/ZBTB16/FCER1G/NFIL3/PLA2G4A/TLR1/ITGB2/MNDA/SAMSN1/C1QA/TLR6/TGFBR2/BST2/PLCL2/CD84/CD86/IKZF1/CDKN1A/IL15RA/LRRC32/SASH3/IL4R/RORA/SPN/JMJD6/VAMP8/PIK3CA/MAP3K8/TP53BP1/CEBPB/DOCK2/SPHK1/CTSC/TLR4/BCL3/PNP/SLAMF8/LAPTM5/DUSP3/ZFP36L1/DOCK11/SOX4/LCP2/VAV1/ITGAM/TNIP2/PTAFR/CD300A/ZBTB1/FOXF1/LMO1/RELB/FGR/PURA/EXOSC3/NFAM1/P2RX7/PRKCB/SH3KBP1/ADGRF5/CD160/CAMK4/BTN2A2/FES/RAB29/FADD/KITLG/IL27RA/LAT2/TGFB1/PRKCE/PIK3CD
MAYO	CBE	BP	GO:0098542	defense response to other organism	233	0.42604636786013295	2.7180330052578197	1e-10	8.134615384615385e-9	5.793522267206478e-9	1647	tags=54%, list=30%, signal=39%	S100A9/S100A8/MRC1/LYZ/HSP90AA1/CCL2/C7/CXCL1/NCF2/TLR7/PTPRC/C1QB/OPRK1/MID2/VSIG4/IFITM2/SERPINE1/C1QC/IFITM1/FCER1G/STYK1/TLR1/MNDA/C1QA/TLR6/COCH/BST2/CYBB/MMRN2/MPEG1/RNF19B/PLD4/CD84/DDIT4/BIRC3/TRIM32/STAB1/CFI/IL4R/TLR5/SPN/VAMP8/AQP4/TRIM5/CFH/CEBPB/IFITM3/TLR4/CYBA/BCL3/SLAMF8/LY96/EPHA2/KCNJ8/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/ZBTB1/SP100/DTX3L/RELB/FGR/P2RX7/RAB20/TRIM22/TRIM23/SLA/CD160/DDX21/FES/JAK1/FADD/MED1/IL27RA/PIK3CD/NDUFAF4/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/ABCC9/MORC3/IFIT2/G3BP2/RBM14/TRIM25/TIFA/USP18/ZMPSTE24/EIF2AK2/SAMHD1/CHMP3/DDX3X/DNAJC3/POLR3B/SETD2/HK1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/BECN1/PVR/NFE2L2/ADARB1/LGR4/SRPK1/CADM1/OPTN/RAB43/GRN/DHX15/CRK/CD58/MFHAS1
MAYO	CBE	BP	GO:0048514	blood vessel morphogenesis	148	0.4546594016974757	2.707168605366979	1e-10	8.134615384615385e-9	5.793522267206478e-9	1388	tags=55%, list=25%, signal=42%	HGF/CCL2/CYP1B1/ANGPT2/CHI3L1/C3AR1/PTGS2/SERPINE1/GPR4/TGFBI/NDNF/TGFBR2/GJA5/CYBB/MMRN2/KLF4/CITED2/ALOX5/HSPB1/STAB1/GADD45A/EPHB4/RORA/TGFB2/JMJD6/PIK3CA/SLC39A12/TNFRSF12A/SLC12A2/FLT1/FOXC1/SPHK1/ANPEP/PANK2/EPHA2/ZFP36L1/NPR1/SOX4/ADAMTS1/ANGPT1/PARVA/FOXF1/ITGA5/TEAD2/DCN/CCDC134/SP100/ETS1/PRKCB/BMPR2/ADGRF5/CD160/CLIC4/FLNA/GTF2I/JAK1/ACVRL1/MED1/CLEC14A/TGFB1/HSPG2/TBX2/PIK3CD/RASA1/TGFBR3/ITGAV/ZFPM2/PGK1/CALCRL/TIE1/ATP2B4/GPLD1/PLCG1/CTNNB1/FKBPL/VASH1/PAXIP1/NRP2/SETD2/FZD4/ITGB1/HS6ST1
MAYO	CBE	BP	GO:0045087	innate immune response	188	0.4347390257407461	2.700272581607621	1e-10	8.134615384615385e-9	5.793522267206478e-9	1647	tags=55%, list=30%, signal=40%	S100A9/S100A8/MRC1/HSP90AA1/CCL2/C7/NCF2/TLR7/C1QB/MID2/VSIG4/IFITM2/C1QC/IFITM1/FCER1G/STYK1/TLR1/MNDA/C1QA/TLR6/COCH/BST2/CYBB/MPEG1/RNF19B/PLD4/CD84/BIRC3/TRIM32/CFI/TLR5/AQP4/TRIM5/CFH/IFITM3/TLR4/CYBA/SLAMF8/LY96/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/ZBTB1/SP100/DTX3L/RELB/FGR/RAB20/TRIM22/TRIM23/SLA/CD160/DDX21/FES/JAK1/FADD/MED1/PIK3CD/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/MORC3/IFIT2/G3BP2/RBM14/TRIM25/TIFA/USP18/EIF2AK2/SAMHD1/DDX3X/POLR3B/SETD2/HK1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/PVR/NFE2L2/ADARB1/LGR4/SRPK1/CADM1/OPTN/RAB43/GRN/DHX15/CRK/CD58/MFHAS1
MAYO	CBE	BP	GO:0009607	response to biotic stimulus	319	0.39995772529336465	2.6604687287757174	1e-10	8.134615384615385e-9	5.793522267206478e-9	1524	tags=48%, list=28%, signal=37%	S100A9/S100A8/MRC1/LYZ/HSP90AA1/CCL2/C7/CXCL1/NCF2/TLR7/IGFBPL1/PLK5/PTPRC/C1QB/OPRK1/PTGS2/MID2/VSIG4/IFITM2/SERPINE1/C1QC/IFITM1/FCER1G/THBD/STYK1/TLR1/CSF2RB/MNDA/KLHL6/C1QA/TLR6/COCH/BST2/CYBB/MMRN2/MPEG1/RNF19B/PLD4/AKAP12/CD84/CD86/DDIT4/KLF4/BIRC3/HSPB1/TRIM32/STAB1/CFI/IL4R/TLR5/SPN/VAMP8/AQP4/NFKBIA/TRIM5/CFH/CEBPB/CDA/IFITM3/TLR4/CYBA/BCL3/SLAMF8/LY96/SMAD6/EPHA2/LAPTM5/KCNJ8/FKBP5/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/TNIP2/PTAFR/ZBTB1/SP100/DTX3L/RELB/FGR/CCT5/P2RX7/F2R/RAB20/TRIM22/HSPA5/TRIM23/SLA/CD160/DDX21/FES/JAK1/RAB29/FADD/ABI3/MED1/IL27RA/TGFB1/PRKCE/PPP1R15B/PIK3CD/NDUFAF4/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/PALM3/ABCC9/B2M/MORC3/IFIT2/G3BP2/RBM14/TRIM25/TIFA/IL18BP/USP18/ZMPSTE24/EIF2AK2/BATF3/SAMHD1/CCDC186/CHMP3/CALR/DDX3X/DNAJC3/SMC1A/TAB2/POLR3B/SETD2/HK1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/BECN1/PVR/HYAL3/TSPO/WDR83/NFE2L2/ADARB1/LGR4/MAP2K3
MAYO	CBE	BP	GO:0034097	response to cytokine	202	0.4238922516749771	2.654597035921038	1e-10	8.134615384615385e-9	5.793522267206478e-9	1198	tags=42%, list=22%, signal=34%	MRC1/SOCS3/CCL2/CYP1B1/HSPA1A/CHI3L1/CXCL1/PFKP/PTPRC/PTGS2/IFITM2/ICAM1/IFITM1/FCER1G/CCR1/NFIL3/CSF2RB/SPP1/MNDA/BST2/CMKLR1/AKAP12/KLF4/IL15RA/BIRC3/TRIM32/HSP90AB1/TUBA1B/FAS/NKX3-1/IL4R/STIP1/OSMR/LILRB3/RORA/AQP4/NFKBIA/NFAT5/CSF3R/SLC12A2/CEBPB/FOXC1/SPHK1/IFITM3/TLR4/CYBA/LAPTM5/ZFP36L1/DUSP1/TNIP2/ANGPT1/FOXF1/SP100/RELB/RAB20/SSTR1/HSPA5/ACKR1/MT2A/ZNF675/EFHC2/JAK1/FADD/CTSK/MED1/IL27RA/REL/IKBKE/GFPT2/BIRC2/IFIH1/GPR75/PALM3/IFIT2/TRIM25/TCIRG1/IL18BP/USP18/SH2B3/ZC3H15/TPR/NPR2/EIF2AK2/SAMHD1/CACYBP
MAYO	CBE	BP	GO:0071345	cellular response to cytokine stimulus	188	0.4244456031267777	2.6363375649432235	1e-10	8.134615384615385e-9	5.793522267206478e-9	1198	tags=41%, list=22%, signal=34%	MRC1/SOCS3/CCL2/CYP1B1/HSPA1A/CHI3L1/CXCL1/PFKP/PTPRC/IFITM2/ICAM1/IFITM1/FCER1G/CCR1/NFIL3/CSF2RB/MNDA/CMKLR1/AKAP12/KLF4/IL15RA/BIRC3/TRIM32/HSP90AB1/TUBA1B/FAS/NKX3-1/IL4R/STIP1/OSMR/LILRB3/RORA/AQP4/NFKBIA/NFAT5/CSF3R/SLC12A2/CEBPB/FOXC1/SPHK1/IFITM3/TLR4/CYBA/LAPTM5/ZFP36L1/DUSP1/TNIP2/ANGPT1/FOXF1/SP100/RAB20/SSTR1/HSPA5/ACKR1/MT2A/ZNF675/EFHC2/JAK1/FADD/CTSK/MED1/IL27RA/IKBKE/GFPT2/BIRC2/GPR75/PALM3/IFIT2/TRIM25/TCIRG1/IL18BP/USP18/SH2B3/ZC3H15/TPR/NPR2/SAMHD1/CACYBP
MAYO	CBE	BP	GO:0043207	response to external biotic stimulus	302	0.3987325919197037	2.6357577780314396	1e-10	8.134615384615385e-9	5.793522267206478e-9	1524	tags=48%, list=28%, signal=37%	S100A9/S100A8/MRC1/LYZ/HSP90AA1/CCL2/C7/CXCL1/NCF2/TLR7/PTPRC/C1QB/OPRK1/PTGS2/MID2/VSIG4/IFITM2/SERPINE1/C1QC/IFITM1/FCER1G/THBD/STYK1/TLR1/CSF2RB/MNDA/KLHL6/C1QA/TLR6/COCH/BST2/CYBB/MMRN2/MPEG1/RNF19B/PLD4/AKAP12/CD84/CD86/DDIT4/BIRC3/HSPB1/TRIM32/STAB1/CFI/IL4R/TLR5/SPN/VAMP8/AQP4/NFKBIA/TRIM5/CFH/CEBPB/CDA/IFITM3/TLR4/CYBA/BCL3/SLAMF8/LY96/SMAD6/EPHA2/KCNJ8/FKBP5/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/TNIP2/PTAFR/ZBTB1/SP100/DTX3L/RELB/FGR/CCT5/P2RX7/F2R/RAB20/TRIM22/TRIM23/SLA/CD160/DDX21/FES/JAK1/RAB29/FADD/MED1/IL27RA/TGFB1/PRKCE/PIK3CD/NDUFAF4/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/PALM3/ABCC9/B2M/MORC3/IFIT2/G3BP2/RBM14/TRIM25/TIFA/IL18BP/USP18/ZMPSTE24/EIF2AK2/BATF3/SAMHD1/CCDC186/CHMP3/CALR/DDX3X/DNAJC3/TAB2/POLR3B/SETD2/HK1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/BECN1/PVR/HYAL3/TSPO/WDR83/NFE2L2/ADARB1/LGR4/MAP2K3
MAYO	CBE	BP	GO:0030155	regulation of cell adhesion	165	0.4343333739123737	2.6328348415796636	1e-10	8.134615384615385e-9	5.793522267206478e-9	978	tags=41%, list=18%, signal=35%	MMRN1/CCL2/CYP1B1/ANGPT2/ADORA2A/RAC2/PTPRC/HSPH1/FOXJ1/VSIG4/SERPINE1/ZBTB16/GPR4/TGFBI/NDNF/NUAK1/ITGB2/TGM2/TGFBR2/UBASH3B/ACER2/CD86/KLF4/CITED2/RET/ALOX5/LRRC32/SASH3/IL4R/TGFB2/SPN/PIK3CA/MAP3K8/NFAT5/CEBPB/CHST2/ZDHHC2/PNP/EPHA2/LAPTM5/DUSP3/SOX4/DUSP1/VAV1/PTAFR/ANGPT1/CD300A/ZBTB1/PPP1R12A/FOXF1/ITGA5/ETS1/LAMA3/CD160/FLNA/BTN2A2/FES/JAK1/FUT9/FADD/ACVRL1/ST6GAL1/KITLG/IL27RA/TGFB1/PRKCE/EDIL3/RASA1
MAYO	CBE	BP	GO:0051707	response to other organism	301	0.3971226710533315	2.621052417596039	1e-10	8.134615384615385e-9	5.793522267206478e-9	1524	tags=48%, list=28%, signal=37%	S100A9/S100A8/MRC1/LYZ/HSP90AA1/CCL2/C7/CXCL1/NCF2/TLR7/PTPRC/C1QB/OPRK1/PTGS2/MID2/VSIG4/IFITM2/SERPINE1/C1QC/IFITM1/FCER1G/THBD/STYK1/TLR1/CSF2RB/MNDA/KLHL6/C1QA/TLR6/COCH/BST2/CYBB/MMRN2/MPEG1/RNF19B/PLD4/AKAP12/CD84/CD86/DDIT4/BIRC3/HSPB1/TRIM32/STAB1/CFI/IL4R/TLR5/SPN/VAMP8/AQP4/NFKBIA/TRIM5/CFH/CEBPB/IFITM3/TLR4/CYBA/BCL3/SLAMF8/LY96/SMAD6/EPHA2/KCNJ8/FKBP5/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/TNIP2/PTAFR/ZBTB1/SP100/DTX3L/RELB/FGR/CCT5/P2RX7/F2R/RAB20/TRIM22/TRIM23/SLA/CD160/DDX21/FES/JAK1/RAB29/FADD/MED1/IL27RA/TGFB1/PRKCE/PIK3CD/NDUFAF4/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/PALM3/ABCC9/B2M/MORC3/IFIT2/G3BP2/RBM14/TRIM25/TIFA/IL18BP/USP18/ZMPSTE24/EIF2AK2/BATF3/SAMHD1/CCDC186/CHMP3/CALR/DDX3X/DNAJC3/TAB2/POLR3B/SETD2/HK1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/BECN1/PVR/HYAL3/TSPO/WDR83/NFE2L2/ADARB1/LGR4/MAP2K3
MAYO	CBE	BP	GO:0001568	blood vessel development	171	0.42849176784103593	2.6209593260666564	1e-10	8.134615384615385e-9	5.793522267206478e-9	1364	tags=51%, list=25%, signal=39%	SOCS3/HGF/CCL2/CYP1B1/ANGPT2/CHI3L1/C3AR1/PTGS2/SERPINE1/GJA4/GPR4/TGFBI/NDNF/TGFBR2/PECAM1/GJA5/CYBB/MMRN2/KLF4/CITED2/ALOX5/HSPB1/STAB1/GADD45A/NKX3-1/EPHB4/RORA/TGFB2/JMJD6/PIK3CA/SLC39A12/TNFRSF12A/SLC12A2/FLT1/FOXC1/SPHK1/ANPEP/PANK2/SMAD6/EPHA2/ZFP36L1/NPR1/SOX4/ADAMTS1/ANGPT1/PARVA/FOXF1/ITGA5/TEAD2/DCN/CCDC134/SP100/ETS1/PRKCB/BMPR2/ADGRF5/CD160/CLIC4/FLNA/GTF2I/JAK1/ACVRL1/MED1/CLEC14A/TGFB1/HSPG2/TBX2/PIK3CD/RASA1/TGFBR3/ITGAV/ZFPM2/PGK1/CALCRL/TIE1/ATP2B4/GPLD1/PLCG1/CTNNB1/FKBPL/VASH1/PAXIP1/NRP2/SETD2/FZD4/HECTD1/ITGB1
MAYO	CBE	CC	GO:0099503	secretory vesicle	278	0.39986665790575726	2.620196076807977	1e-10	8.134615384615385e-9	5.793522267206478e-9	777	tags=29%, list=14%, signal=26%	S100A9/FCGR3B/S100A8/MMRN1/FPR1/SRGN/SERPINA1/LYZ/HSP90AA1/HSPA8/HGF/HSPA6/HSPA1A/F13A1/CHI3L1/CD93/CXCL1/NCF2/PTPRC/SERPINA5/OPRK1/C3AR1/SERPINE1/FCER1G/SYTL5/SIGLEC9/IMPDH1/ITGB2/CHGB/MNDA/FCGR2A/PLA1A/SLC6A5/HILPDA/CA4/BST2/PECAM1/CYBB/SLC32A1/CTSS/CRISPLD2/DSP/ALOX5/ABCC4/HSP90AB1/PSAP/CD53/LILRB3/TGFB2/SELENOP/S100A11/VAMP8/DOCK2/CDA/ATP11B/CTSC/ANPEP/UNC13C/GLIPR1/CYBA/PNP/NPPC/RAB15/IQUB/NTF3/ITGAM/PTAFR/CD300A/ISLR/SV2B/RAB3C/FGR/NFAM1/GRIN2A/VTI1A/TOR4A/GMFG/SYT13/PSMD7/CLCN4
MAYO	CBE	BP	GO:0001944	vasculature development	178	0.4165817130012702	2.577202893270805	1e-10	8.134615384615385e-9	5.793522267206478e-9	1364	tags=49%, list=25%, signal=38%	SOCS3/HGF/CCL2/CYP1B1/ANGPT2/CHI3L1/C3AR1/PTGS2/SERPINE1/GJA4/GPR4/TGFBI/NDNF/TGFBR2/PECAM1/GJA5/CYBB/MMRN2/KLF4/CITED2/ALOX5/HSPB1/STAB1/GADD45A/NKX3-1/EPHB4/RORA/TGFB2/JMJD6/PIK3CA/SLC39A12/TNFRSF12A/SLC12A2/FLT1/FOXC1/SPHK1/ANPEP/PANK2/SMAD6/EPHA2/ZFP36L1/NPR1/SOX4/ADAMTS1/ANGPT1/PARVA/FOXF1/ITGA5/TEAD2/DCN/CCDC134/SP100/ETS1/PRKCB/BMPR2/ADGRF5/CD160/CLIC4/FLNA/GTF2I/JAK1/ACVRL1/MED1/CLEC14A/TGFB1/HSPG2/TBX2/PIK3CD/RASA1/TGFBR3/ITGAV/ZFPM2/PGK1/CALCRL/TIE1/ATP2B4/GPLD1/PLCG1/CTNNB1/FKBPL/VASH1/PAXIP1/NRP2/SETD2/FZD4/NDP/HECTD1/ITGB1
MAYO	CBE	BP	GO:0032101	regulation of response to external stimulus	215	0.4044443688937145	2.552101862994864	1e-10	8.134615384615385e-9	5.793522267206478e-9	942	tags=35%, list=17%, signal=30%	S100A9/S100A8/MMRN1/SOCS3/HSP90AA1/ALOX5AP/HGF/CCL2/ANGPT2/ADORA2A/TLR7/RAC2/PTPRC/C3AR1/PTGS2/CASP12/VSIG4/SERPINE1/GPR4/CCR1/THBD/SPP1/MNDA/PIK3AP1/TPBG/COCH/TGFBR2/CMKLR1/MMRN2/UBASH3B/MET/KLF4/SEMA7A/BIRC3/ALOX5/HSPB1/PTGES/OSMR/RORA/VAMP8/NFKBIA/SLC12A2/TRIM5/CFH/CEBPB/SPHK1/CTSC/TLR4/CYBA/SLAMF8/LY96/DUSP3/BCL6B/NTF3/DUSP1/VAV1/F12/FOXF1/DTX3L/FGR/F2R/STK24/ETS1/BMPR2/SETD6/CD160/GPSM3/FLNA/FADD/NR1D2/ST6GAL1/MED1/TGFB1/RHBDF2/SEMA3F
MAYO	CBE	BP	GO:0044419	biological process involved in interspecies interaction between organisms	356	0.37293899439623074	2.517420535276171	1e-10	8.134615384615385e-9	5.793522267206478e-9	1524	tags=45%, list=28%, signal=35%	S100A9/S100A8/MRC1/LYZ/HSP90AA1/HSPA8/CCL2/HSPA1A/C7/CXCL1/NCF2/TLR7/PTPRC/C1QB/OPRK1/PTGS2/MID2/VSIG4/IFITM2/SERPINE1/ICAM1/C1QC/IFITM1/FCER1G/THBD/STYK1/TLR1/CSF2RB/MNDA/KLHL6/C1QA/TLR6/COCH/BST2/CYBB/MMRN2/SIGLEC1/MPEG1/RNF19B/PLD4/AKAP12/CD84/CD86/DDIT4/SLC1A5/BIRC3/HSPB1/TRIM32/STAB1/HSP90AB1/CFI/IL4R/TLR5/SPN/VAMP8/AQP4/NFKBIA/TRIM5/CFH/CEBPB/IFITM3/ANPEP/TLR4/CYBA/BCL3/SLAMF8/LY96/SMAD6/EPHA2/KCNJ8/FKBP5/SPON2/GZMM/VAV1/ITGAM/F12/CLPB/TNIP2/PTAFR/ZBTB1/ITGA5/SP100/DTX3L/RELB/FGR/CCT5/P2RX7/F2R/RAB20/TRIM22/TRIM23/SLA/CD160/DDX21/FES/JAK1/RAB29/FADD/MED1/IL27RA/TGFB1/PRKCE/PIK3CD/NDUFAF4/REL/IKBKE/HLA-B/KLRG1/BIRC2/IFIH1/ITGAV/PALM3/ABCC9/B2M/MORC3/IFIT2/G3BP2/RBM14/CCNK/TRIM25/TIFA/IL18BP/USP18/ZMPSTE24/PI4KA/TCP1/EIF2AK2/BATF3/SAMHD1/CCDC186/CHMP3/NEDD4/CALR/DDX3X/DNAJC3/TAB2/POLR3B/SETD2/HK1/EEA1/ITGB1/PARP1/PRDX1/ZC3HAV1/PRKDC/IRAK1/POLR3D/RELA/TRAF6/PJA2/HEXIM1/BECN1/PVR/HYAL3/TSPO/WDR83/NFE2L2/ADARB1/LGR4/MAP2K3
