model	sex	age	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
5xFAD	male	6 mo	BP	GO:0006955	immune response	262	0.7239571070426203	1.934574176880541	1e-10	1.0447619047619049e-8	8.085213032581454e-9	374	tags=73%, list=32%, signal=64%	Cst7/Clec7a/Ccl4/Ccl3/Ccl6/Pdcd1/Cd22/Tnfsf8/Ly9/Lilrb4a/Fgr/Trem2/Slc15a3/Cd48/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Cxcl10/Psen1/Tlr1/Klhl6/Slc11a1/C3ar1/Samsn1/Mpeg1/Cxcl5/Fcgr2b/Cybb/C4b/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/H2-Ob/Itgb2/C1qa/Il1rl1/Wfdc17/Tlr13/Irf8/Ifi207/C1qb/Card11/Ptpn6/Capg/Myo1f/Tlr2/Thy1/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ctss/Ptprc/Hlx/Naip2/H2-Aa/Ccl9/Tlr12/Laptm5/H2-Q6/Cd86/Milr1/Oas1a/Fcgr3/H2-Ab1/Fcgr1/Cd37/Csf2rb/Cyba/H2-Q7/Clec5a/Naip6/Ddx60/Dock2/Ticam2/Rac2/Trim14/H2-DMb1/Spi1/Sp110/Trim30d/Tap1/Bcl3/Rab7b/B2m/Apbb1ip/Lgals3/H2-Eb1/Irf5/Lcp2/Naip5/Havcr2/Vav1/Oasl2/Irf7/Mx2/Il21r/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Lat2/Ncf1/Tnfaip8l2/Nlrp3/Lpxn/Vsir/H2-Q4/Fyb/Grn/Inpp5d/Unc93b1/H2-K1/Itgam/Adgre1/Csf1r/Trim30a/Tlr7/Ctsh/Ifit3/Gbp3/Tnfrsf13b/Nckap1l/Cx3cr1/Gpr183/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Lcp1/Pld4/Ifi44/Pik3ap1/Irgm1/Ifitm3/Hck/Ang/Sash3/Csf2rb2/H2-D1/Gsdmd/Cd33/H2-M3/Ifi35/Tlr9/Ctsc/Gbp2/Cxcr4/Irgm2/Fes/Tnfrsf1b/Lgals9/Sting1/Ptafr/Cmklr1/Il1rl2/Cmtm3/Igtp/Parp9/Nfam1/Dnase2a/Dhx58/Apobec3/Rab29/Casp8/Lacc1/Csf1/Stat1/Cfh/Sp100/Tnfsf13b/Ctsl/Plcg2/Trim12a/Mfng/Gbp9/Tec/Trim21/Ifi27
5xFAD	male	6 mo	BP	GO:0002376	immune system process	351	0.7154136223050437	1.9217229967796243	1e-10	1.0447619047619049e-8	8.085213032581454e-9	374	tags=65%, list=32%, signal=63%	Cst7/Clec7a/Ccl4/Ccl3/Ccl6/Pdcd1/Cd22/Tnfsf8/Ly9/Lilrb4a/Fgr/Trem2/Cnr2/Slc15a3/Treml2/Cd48/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Cxcl10/Psen1/Tlr1/Klhl6/Slc11a1/C3ar1/Samsn1/Mpeg1/Cxcl5/Fcgr2b/Cybb/C4b/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/H2-Ob/Itgb2/Rhoh/C1qa/Il1rl1/Wfdc17/Tlr13/Irf8/Ifi207/C1qb/Card11/Ptpn6/Csf3r/Capg/Myo1f/Tlr2/Thy1/Mx1/Rasal3/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ctss/Gpnmb/Ptprc/Hlx/Ebi3/Naip2/H2-Aa/Ccl9/Arl11/Tlr12/Laptm5/H2-Q6/Cd86/Milr1/Oas1a/Fcgr3/H2-Ab1/Irag2/Fcgr1/Hcls1/Cd300c2/Cd37/Csf2rb/Cyba/H2-Q7/Clec5a/Naip6/Runx1/Ddx60/Dock2/Ticam2/Rac2/Trim14/H2-DMb1/Spi1/Hhex/Sp110/Trim30d/Tap1/Psmb8/Lox/Bcl3/Rab7b/B2m/Apbb1ip/Lgals3/H2-Eb1/Irf5/Lcp2/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Il21r/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Lat2/Ncf1/Tnfaip8l2/Nlrp3/Lpxn/Aif1/Vsir/Cebpa/H2-Q4/Fyb/Grn/Pik3cg/Inpp5d/Unc93b1/H2-K1/Itgam/Adgre1/Csf1r/Trim30a/Tlr7/Ctsh/Cd9/Ifit3/Gbp3/Tnfrsf13b/Nckap1l/Cx3cr1/Gpr183/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Tgfbr2/Ifit1/Lcp1/Pld4/Wdfy4/Ifi44/Psmb9/Pik3ap1/Irgm1/Ifitm3/Hck/Ang/Sash3/Csf2rb2/H2-D1/Gsdmd/Gpsm3/Cd33/Selplg/Ikzf1/H2-M3/Ifi35/Tlr9/Ctsc/Itgb3/Gbp2/Cxcr4/Irgm2/Fes/Tmem176a/Tnfrsf1b/Dock8/Lgals9/Sting1/Ptafr/F11r/Cmklr1/Il1rl2/Cmtm3/Igtp/Parp9/Nfam1/Dnase2a/Dhx58/Tmem176b/Mafb/Apobec3/Rab29/Casp8/Lacc1/Csf1/Stat1/Cfh/Sp100/Tnfsf13b/Ccdc88b/Ctsl/Plcg2/Trim12a/Mfng/Gbp9/Tgfbr1/Tec/Trim21/P2ry12/Ifi27
5xFAD	male	6 mo	BP	GO:0098542	defense response to other organism	182	0.707159361944074	1.8812715048445467	1e-10	1.0447619047619049e-8	8.085213032581454e-9	300	tags=66%, list=26%, signal=58%	Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Fgr/Trem2/Slc15a3/Tyrobp/Cd180/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Slc11a1/Mpeg1/Cxcl5/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Wfdc17/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Apobec1/Cd86/Oas1a/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Naip6/Ddx60/Ticam2/Trim14/Spi1/Sp110/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Grn/Unc93b1/H2-K1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Anxa3/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Rtp4/Rnase4/Irgm1/Ifitm3/Hck/Ang/Gsdmd/Ifit3b/H2-M3/Ifi35/Tlr9/Gbp2/Irgm2/Fes
5xFAD	male	6 mo	BP	GO:0006952	defense response	248	0.6986303266567382	1.8653906820883606	1e-10	1.0447619047619049e-8	8.085213032581454e-9	318	tags=61%, list=27%, signal=57%	Cst7/Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Psen1/Tlr1/Slc11a1/C3ar1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Gm4951/Cd84/Itgb2/C1qa/Il1rl1/Serpina3n/Wfdc17/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ctss/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Laptm5/Apobec1/Cd86/Oas1a/Fcgr3/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Hpse/Naip6/Ddx60/Ticam2/Trim14/Abi3/Spi1/Sp110/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Aif1/Lpl/Lsp1/Cebpa/Grn/Pik3cg/Unc93b1/H2-K1/Itgam/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Anxa3/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Rtp4/Pik3ap1/Rnase4/Irgm1/Ifitm3/Hck/Ang/Gsdmd/Gpsm3/Ifit3b/H2-M3/Ifi35/Tlr9/Ctsc/Gbp2/Irgm2/Fes/Tnfrsf1b/Lgals9/Chil1/Sting1/Ptafr/Cmklr1/Il1rl2
5xFAD	male	6 mo	BP	GO:0009607	response to biotic stimulus	226	0.6991571436667681	1.8646948862032127	1e-10	1.0447619047619049e-8	8.085213032581454e-9	268	tags=57%, list=23%, signal=55%	Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Cd52/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Klhl6/Slc11a1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Serpina3n/Wfdc17/Ifi27l2a/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Laptm5/Apobec1/Cd86/Oas1a/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Naip6/Ddx60/Ticam2/Trim14/Abi3/Spi1/Sp110/Ncf2/Usp18/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Lpl/Grn/Unc93b1/H2-K1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Wdfy4/Rtp4/Ifi44/Psmb9/Rnase4/Irgm1/Ifitm3/Hck/Ang
5xFAD	male	6 mo	BP	GO:0043207	response to external biotic stimulus	222	0.6984000010826379	1.8616786494039281	1e-10	1.0447619047619049e-8	8.085213032581454e-9	268	tags=57%, list=23%, signal=54%	Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Cd52/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Klhl6/Slc11a1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Serpina3n/Wfdc17/Ifi27l2a/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Apobec1/Cd86/Oas1a/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Naip6/Ddx60/Ticam2/Trim14/Spi1/Sp110/Ncf2/Usp18/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Lpl/Grn/Unc93b1/H2-K1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Wdfy4/Rtp4/Ifi44/Psmb9/Rnase4/Irgm1/Ifitm3/Hck/Ang
5xFAD	male	6 mo	BP	GO:0051707	response to other organism	222	0.6984000010826379	1.8616786494039281	1e-10	1.0447619047619049e-8	8.085213032581454e-9	268	tags=57%, list=23%, signal=54%	Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Cd52/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Klhl6/Slc11a1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Serpina3n/Wfdc17/Ifi27l2a/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Apobec1/Cd86/Oas1a/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Naip6/Ddx60/Ticam2/Trim14/Spi1/Sp110/Ncf2/Usp18/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Lpl/Grn/Unc93b1/H2-K1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Wdfy4/Rtp4/Ifi44/Psmb9/Rnase4/Irgm1/Ifitm3/Hck/Ang
5xFAD	male	6 mo	BP	GO:0044419	biological process involved in interspecies interaction between organisms	228	0.6951421324700857	1.8532506845329593	1e-10	1.0447619047619049e-8	8.085213032581454e-9	312	tags=62%, list=27%, signal=56%	Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Cd52/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Klhl6/Slc11a1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Serpina3n/Wfdc17/Ifi27l2a/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Apobec1/Cd86/Oas1a/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Naip6/Ddx60/Ticam2/Trim14/Spi1/Sp110/Ncf2/Usp18/Trim30d/Tap1/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Lpl/Grn/Unc93b1/H2-K1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Spint1/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Pld4/Wdfy4/Rtp4/Ifi44/Psmb9/Rnase4/Irgm1/Ifitm3/Hck/Ang/Gsdmd/Ifit3b/H2-M3/Ifi35/Tlr9/Itgb3/Gbp2/Irgm2/Fes/Tnfrsf1b/Lgals9/Sting1/Ptafr
5xFAD	male	6 mo	BP	GO:0002683	negative regulation of immune system process	86	0.7103299555664374	1.8492857000430292	1e-10	1.0447619047619049e-8	8.085213032581454e-9	242	tags=59%, list=21%, signal=51%	Cst7/Pdcd1/Cd22/Lilrb4a/Fgr/Trem2/Cnr2/Tyrobp/Cd68/Ifi204/Samsn1/Fcgr2b/Cd74/Lag3/Cd84/H2-Ob/Il1rl1/Ifi207/Ptpn6/Thy1/Fcer1g/Nlrc5/C1qc/Gpnmb/Ptprc/Hlx/H2-Aa/Laptm5/Cd86/Milr1/Oas1a/Cd37/Runx1/Spi1/Tap1/Lgals3/Havcr2/Bst2/Tnfaip8l2/Lpxn/Vsir/Cebpa/Grn/Inpp5d/Tnfrsf13b/Nckap1l/Cx3cr1/Isg15/Cd274/Tgfb1/Parp14
5xFAD	male	6 mo	BP	GO:0009605	response to external stimulus	310	0.6835785103280223	1.832654369134929	1e-10	1.0447619047619049e-8	8.085213032581454e-9	354	tags=60%, list=30%, signal=57%	Cst7/Itgax/Clec7a/Ccl4/Ccl3/Ccl6/Tnfsf8/Ly9/Lilrb4a/Fgr/Cd52/Trem2/Cnr2/Slc15a3/Tyrobp/Cd180/Cd68/Ifi204/Slamf9/Lyz2/Cxcl10/Tlr1/Klhl6/Slc11a1/C3ar1/Mpeg1/Cxcl5/Fcgr2b/Cybb/Cd14/Ifi209/Zbp1/Plau/Cd74/Ly86/Lag3/Cd84/Itgb2/Rhoh/C1qa/Il1rl1/Serpina3n/Wfdc17/Ifi27l2a/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Csf3r/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Ctss/Ptprc/Naip2/Oas1b/H2-Aa/Ccl9/Tlr12/Apobec1/Cd86/Oas1a/Fcgr3/H2-Ab1/Fcgr1/Cd37/Cyba/Slfn9/H2-Q7/Clec5a/Hpse/Naip6/Ddx60/Dock2/Ticam2/Rac2/Trim14/Spi1/Sp110/Ncf2/Usp18/Trim30d/Tap1/Lox/Bcl3/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Slfn8/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Aif1/Lpl/Lsp1/Bin2/Cebpa/Grn/Pik3cg/Unc93b1/H2-K1/Itgam/Csf1r/Trim30a/Tlr7/Cd9/Ifit3/Gbp3/Nckap1l/Cx3cr1/Gpr183/Isg15/Anxa3/Cd274/Tgfb1/Parp14/Elf4/Ifit1/Tifab/Pld4/Wdfy4/Rtp4/Ifi44/Psmb9/Pik3ap1/Rnase4/Irgm1/Ifitm3/Hck/Ang/Gsdmd/Gpsm3/Ifit3b/Arhgef16/Capn3/H2-M3/Ifi35/Tlr9/Ctsc/Itgb3/Gbp2/Cxcr4/Irgm2/Fes/Tnfrsf1b/Lgals9/Sting1/Ptafr/Eif4ebp1/F11r/Cmklr1/Il1rl2/Cmtm3/Igtp/Parp9/Dhx58/Apobec3/Rab29/Casp8/Lacc1/Csf1/Akna/Stat1/Mmp2/Cfh/Sp100
5xFAD	male	6 mo	BP	GO:0045087	innate immune response	150	0.6898141053540023	1.8266627374571756	1e-10	1.0447619047619049e-8	8.085213032581454e-9	374	tags=78%, list=32%, signal=61%	Clec7a/Ccl4/Ccl3/Ccl6/Ly9/Fgr/Trem2/Slc15a3/Tyrobp/Cd180/Ifi204/Tlr1/Slc11a1/Mpeg1/Cybb/Cd14/Ifi209/Zbp1/Cd74/Ly86/Lag3/Cd84/C1qa/Wfdc17/Tlr13/Irf8/Ifi207/C1qb/Ptpn6/Capg/Myo1f/Tlr2/Mx1/Fcer1g/App/Ch25h/Nlrc5/C1qc/Naip2/H2-Aa/Ccl9/Tlr12/Oas1a/H2-Ab1/Fcgr1/Cyba/H2-Q7/Clec5a/Naip6/Ticam2/Trim14/Spi1/Sp110/Trim30d/Tap1/Rab7b/B2m/Lgals3/H2-Eb1/Irf5/Naip5/Havcr2/Vav1/Oasl2/Irf7/Mx2/Bst2/Iigp1/Cxcl16/C3/Rsad2/Defb1/Ncf1/Tnfaip8l2/Nlrp3/Grn/Unc93b1/Csf1r/Trim30a/Tlr7/Ifit3/Gbp3/Cx3cr1/Isg15/Parp14/Elf4/Ifit1/Pld4/Irgm1/Ifitm3/Hck/Ang/Gsdmd/H2-M3/Ifi35/Tlr9/Gbp2/Irgm2/Fes/Lgals9/Sting1/Il1rl2/Igtp/Parp9/Dhx58/Apobec3/Casp8/Lacc1/Csf1/Stat1/Cfh/Sp100/Plcg2/Trim12a/Gbp9/Trim21/Ifi27
5xFAD	male	6 mo	BP	GO:0002682	regulation of immune system process	234	0.675115446453274	1.802553100213822	1e-10	1.0447619047619049e-8	8.085213032581454e-9	373	tags=67%, list=32%, signal=57%	Cst7/Clec7a/Ccl3/Pdcd1/Cd22/Lilrb4a/Fgr/Trem2/Cnr2/Slc15a3/Cd48/Tyrobp/Cd180/Cd68/Ifi204/Cxcl10/Psen1/Tlr1/Klhl6/Slc11a1/C3ar1/Samsn1/Cxcl5/Fcgr2b/C4b/Cd14/Ifi209/Zbp1/Cd74/Lag3/Cd84/H2-Ob/Itgb2/Rhoh/C1qa/Il1rl1/Tlr13/Ifi207/C1qb/Card11/Ptpn6/Csf3r/Myo1f/Tlr2/Thy1/Rasal3/Fcer1g/App/Nlrc5/C1qc/Gpnmb/Ptprc/Hlx/H2-Aa/Tlr12/Laptm5/H2-Q6/Cd86/Milr1/Oas1a/Fcgr3/H2-Ab1/Fcgr1/Hcls1/Cd37/Cyba/H2-Q7/Runx1/Ddx60/Rac2/H2-DMb1/Spi1/Trim30d/Tap1/Lox/Rab7b/B2m/Lgals3/H2-Eb1/Lcp2/Havcr2/Vav1/Irf7/Bst2/C3/Rsad2/Lat2/Ncf1/Tnfaip8l2/Nlrp3/Lpxn/Aif1/Vsir/Cebpa/H2-Q4/Fyb/Grn/Inpp5d/Unc93b1/H2-K1/Itgam/Csf1r/Trim30a/Tlr7/Ctsh/Cd9/Tnfrsf13b/Nckap1l/Cx3cr1/Gpr183/Isg15/Cd274/Tgfb1/Parp14/Tgfbr2/Pik3ap1/Irgm1/Sash3/H2-D1/Gpsm3/Cd33/Ikzf1/H2-M3/Ifi35/Tlr9/Ctsc/Itgb3/Fes/Tmem176a/Tnfrsf1b/Dock8/Lgals9/Sting1/Ptafr/Cmklr1/Il1rl2/Cmtm3/Igtp/Parp9/Nfam1/Dnase2a/Dhx58/Tmem176b/Mafb/Rab29/Casp8/Lacc1/Csf1/Stat1/Cfh/Tnfsf13b/Ccdc88b/Plcg2/Trim12a/Tec/Trim21/P2ry12
5xFAD	male	6 mo	BP	GO:0002252	immune effector process	125	0.6831514037276403	1.7981122927782611	1e-10	1.0447619047619049e-8	8.085213032581454e-9	312	tags=70%, list=27%, signal=57%	Cd22/Ly9/Lilrb4a/Fgr/Trem2/Tyrobp/Cd180/Slamf9/Psen1/Slc11a1/Cxcl5/Fcgr2b/C4b/Cd74/Lag3/Cd84/H2-Ob/Itgb2/C1qa/Irf8/C1qb/Ptpn6/Myo1f/Tlr2/Fcer1g/App/C1qc/Ptprc/Hlx/H2-Aa/Laptm5/H2-Q6/Cd86/Milr1/Fcgr3/H2-Ab1/Fcgr1/Cd37/Csf2rb/H2-Q7/Ddx60/Dock2/Rac2/H2-DMb1/Spi1/Tap1/Bcl3/B2m/Apbb1ip/Lgals3/H2-Eb1/Havcr2/Vav1/Irf7/Il21r/Bst2/C3/Rsad2/Lat2/Ncf1/Nlrp3/Vsir/H2-Q4/Grn/Inpp5d/Unc93b1/H2-K1/Itgam/Tlr7/Ctsh/Nckap1l/Cx3cr1/Gpr183/Anxa3/Tgfb1/Lcp1/Sash3/Csf2rb2/H2-D1/H2-M3/Ifi35/Tlr9/Ctsc/Fes/Tnfrsf1b/Lgals9/Ptafr
5xFAD	male	6 mo	BP	GO:0050776	regulation of immune response	161	0.6707564714590829	1.778137303942785	1e-10	1.0447619047619049e-8	8.085213032581454e-9	333	tags=67%, list=29%, signal=56%	Clec7a/Pdcd1/Cd22/Lilrb4a/Fgr/Trem2/Slc15a3/Cd48/Tyrobp/Cd180/Ifi204/Psen1/Tlr1/Klhl6/Slc11a1/C3ar1/Samsn1/Fcgr2b/C4b/Cd14/Ifi209/Zbp1/Cd74/Lag3/Cd84/Itgb2/C1qa/Il1rl1/Tlr13/Ifi207/C1qb/Card11/Ptpn6/Myo1f/Tlr2/Thy1/Fcer1g/App/Nlrc5/C1qc/Ptprc/Hlx/Tlr12/Laptm5/H2-Q6/Cd86/Oas1a/Fcgr3/H2-Ab1/Fcgr1/Cd37/Cyba/H2-Q7/Ddx60/Rac2/H2-DMb1/Spi1/Trim30d/Tap1/Rab7b/B2m/Lgals3/Lcp2/Havcr2/Vav1/Irf7/C3/Rsad2/Lat2/Ncf1/Nlrp3/Lpxn/Vsir/H2-Q4/Fyb/Grn/Inpp5d/Unc93b1/H2-K1/Itgam/Trim30a/Tlr7/Ctsh/Nckap1l/Isg15/Cd274/Tgfb1/Parp14/Pik3ap1/Irgm1/Sash3/H2-D1/Cd33/H2-M3/Ifi35/Tlr9/Fes/Tnfrsf1b/Lgals9/Sting1/Ptafr/Cmklr1/Cmtm3/Igtp/Parp9/Nfam1/Dnase2a/Dhx58
5xFAD	male	6 mo	BP	GO:0045321	leukocyte activation	158	0.6637920613086882	1.7599441448393964	1e-10	1.0447619047619049e-8	8.085213032581454e-9	312	tags=61%, list=27%, signal=51%	Cst7/Clec7a/Cd22/Tnfsf8/Ly9/Lilrb4a/Fgr/Trem2/Cnr2/Treml2/Cd48/Tyrobp/Cd180/Slamf9/Psen1/Tlr1/Slc11a1/Samsn1/Fcgr2b/Cd74/Lag3/Cd84/H2-Ob/Itgb2/Rhoh/C1qa/Il1rl1/Irf8/Card11/Ptpn6/Myo1f/Tlr2/Thy1/Rasal3/Fcer1g/App/Gpnmb/Ptprc/Hlx/Ebi3/H2-Aa/Laptm5/Cd86/Milr1/Fcgr3/H2-Ab1/Cd37/Runx1/Dock2/Rac2/H2-DMb1/Spi1/Hhex/Bcl3/B2m/Apbb1ip/Lgals3/H2-Eb1/Lcp2/Havcr2/Vav1/Rsad2/Lat2/Tnfaip8l2/Nlrp3/Aif1/Vsir/Cebpa/Grn/Inpp5d/Itgam/Tnfrsf13b/Nckap1l/Cx3cr1/Gpr183/Anxa3/Cd274/Tgfb1/Elf4/Tgfbr2/Lcp1/Wdfy4/Sash3/Cd33/Selplg/Ikzf1/H2-M3/Ifi35/Tlr9/Ctsc/Cxcr4/Fes/Tnfrsf1b/Dock8/Lgals9/Ptafr
